protocol,chain,market,name,inputToken,timestamp,blockNumber,totalValueLockedUSD,dailySupplySideRevenueUSD,dailyProtocolSideRevenueUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyBorrowUSD,exchangeRate,rewardToken_1,rewardToken_2,rewardTokenEmissionsUSD_1,rewardTokenEmissionsUSD_2
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646086362,14297280,772915213.4185752256852221381977879,40589.61182337000790934824951968848,4509.956869263334212149805502187612,45099.56869263334212149805502187612,40589.61182337000790934824951968848,411437.112738368951378892050969003,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,20899.63758253873621078335589133978,10449.81879126934382127220379410567
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646178498,14304213,793928042.6480461797913441238502686,46066.25016024770405689159232826477,5118.472240027522672987954703140533,51184.72240027522672987954703140533,46066.25016024770405689159232826477,12621676.18395310740887501185704132,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,21591.14411825560258768846358193413,10795.57205912777620623583281063112
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646265154,14310625,789575060.3705567207120393540874121,43872.1048809346532420625981484459,4874.67832010385036022917757204955,48746.7832010385036022917757204955,43872.1048809346532420625981484459,2594492.85115218597564894127993364,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,20574.49755091744042687058823529411,10287.24877545869630710894401133947
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646349447,14316946,785081006.0031651804279429903209989,41863.95814087330598520139367857396,4651.550904541478442800154853174885,46515.50904541478442800154853174885,41863.95814087330598520139367857396,351312.4449929749237049918243423194,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,19330.62962176767022634826116435057,9665.314810883812652147359583175755
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646435490,14323384,787406782.4769040493285966535819103,42427.85347564054473515976583645158,4714.205941737838303906640648494618,47142.05941737838303906640648494618,42427.85347564054473515976583645158,2895330.124597258780094610784319458,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,18506.94865977091258233394952333482,9253.474329885434787207847195153399
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646522624,14329824,787810826.4035561748266037598172985,42881.52311361751062805414559125378,4764.613679290834514228238399028197,47646.13679290834514228238399028197,42881.52311361751062805414559125378,296682.7174140103279595744558375776,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,18675.904512743413163215856641521,9337.95225637168488133228075538659
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646609899,14336303,923963951.5810544994103475873414638,44395.66947281535884453997155254937,4932.852163646150982726663505838813,49328.52163646150982726663505838813,44395.66947281535884453997155254937,1056457.201863475596565012583575222,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17620.37137652423011455855127055358,8810.185688262094583469526707694734
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646696634,14342776,951732473.0144484849324469644302392,35952.88890241599291209266458941018,3994.765433601776990232518287712239,39947.65433601776990232518287712239,35952.88890241599291209266458941018,420498.7521022629255758456517513732,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17522.60418935207481820888437090835,8761.302094676017048894273373268456
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646774621,14348554,943435891.9649680293246817633171068,32100.95423920856502409143953330356,3566.772693245396113787937725922618,35667.72693245396113787937725922618,32100.95423920856502409143953330356,256631.2417097729799597339013875627,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17911.03859341141684163812903620413,8955.519296705687609271524959887434
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646870120,14355721,957740910.7139704841437197148685905,39295.0257768482898532110954793499,4366.113975205365539245677275483327,43661.13975205365539245677275483327,39295.0257768482898532110954793499,1129421.357262459834178655127043608,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,19034.92118242989481577945611596753,9517.460591214925290458344396851187
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1646956189,14362173,959681409.5032078140271812463923488,35117.64403837235343305591344285167,3901.960448708039270339545938094625,39019.60448708039270339545938094625,35117.64403837235343305591344285167,418697.249514051500646661136739024,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17880.87894762178002336150224338886,8940.439473810869235176902573009065
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647041878,14368469,957587265.8156888138996834748840883,34881.69452783955906052519126424831,3875.743836426617673391687918249816,38757.43836426617673391687918249816,34881.69452783955906052519126424831,153879.1440517237084649469894027186,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17317.52307651691429744663847696022,8658.761538258437026805045504028831
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647125078,14374722,960471736.1443997880413046199245402,34111.05796774044479994469825251218,3790.117551971160533327188694723578,37901.17551971160533327188694723578,34111.05796774044479994469825251218,2775422.832609971300593375670474828,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17853.1913133230604949210878793495,8926.595656661509503128058009663422
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647215370,14381343,950567065.4666187368851345282356227,37068.11234234182169409607932312627,4118.679149149091299344008813680696,41186.79149149091299344008813680696,37068.11234234182169409607932312627,275835.5007320978028583594182105,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17322.73411009294236269602232020229,8661.367055046451053374830423348202
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647302305,14387846,961310348.4183447817370364486816844,35318.76715986424859975049251734773,3924.307462207138733305610279705306,39243.07462207138733305610279705306,35318.76715986424859975049251734773,289960.5905339458963782757316969233,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17524.89936492249214128433424044608,8762.449682461225707765142600800803
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647386298,14394081,950789192.8779620496968876365740733,34124.47012863221238429655404563762,3791.607792070245820477394893959731,37916.07792070245820477394893959731,34124.47012863221238429655404563762,318431.7507944227614357617814031699,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,17868.83923213907006942336770679408,8934.41961606951427219725919123849
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647475077,14400642,953111136.2785479554506783805080937,36195.9159025116476072374721401937,4021.768433612405289693052460021521,40217.68433612405289693052460021521,36195.9159025116476072374721401937,2872908.271678385782541806780518672,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,20809.22072727985838294846698716884,10404.61036363990501241369669977229
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647555618,14406633,955420256.2238752001790314988015608,32957.85849824475827248928310078032,3661.984277582750919165475900086701,36619.84277582750919165475900086701,32957.85849824475827248928310078032,1764061.763741401022117827064391081,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,22542.40226931675110458336304528187,11271.20113465834935937863312439053
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647643300,14413161,962445081.7680242898278179626123147,35974.88930960238338185030497603174,3997.209923289153709094478330670194,39972.09923289153709094478330670194,35974.88930960238338185030497603174,1980784.04210586584058335454146128,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,24146.90848428171853751894521578256,12073.45424214083121150688878239949
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647734141,14419922,964064211.4915078399715565127495353,37611.67983312387255125194806357625,4179.075537013763616805772007064028,41790.75537013763616805772007064028,37611.67983312387255125194806357625,5419902.509332230761739484413921429,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,23149.65517119340218756000154064497,11574.82758559667419527567300374719
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647819849,14426302,1099826247.993346671655587220375228,39820.98370390880876727096469721977,4424.553744878756529696773855246643,44245.53744878756529696773855246643,39820.98370390880876727096469721977,74366138.13163739607130417660213899,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,23110.39495654503364857982675692124,11555.19747827248997140358924168822
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647906461,14432721,1106558503.663192234498460249171896,40704.19869977226900460068547395284,4522.688744419141000511187274883655,45226.88744419141000511187274883655,40704.19869977226900460068547395284,5166376.787557856689839752407915037,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,22939.06500542245560033159078338149,11469.53250271120114635455024276336
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1647992171,14439122,1114322717.725042476445717532287894,40404.1966781174170046048263893915,4489.35518645749077828942515437683,44893.5518645749077828942515437683,40404.1966781174170046048263893915,3172492.617873840919386612274070764,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,23218.09358244606544403099116756159,11609.04679122300574398985798983625
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648077119,14445463,1119141799.86550936204674896390594,40184.84233780569972968892521632167,4464.982481978411081076547246257969,44649.82481978411081076547246257969,40184.84233780569972968892521632167,2954527.218516284493538501496056068,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,23052.00481464563971500222314829894,11526.00240732279307246061377755338
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648166229,14452072,1121070754.375559894872970828513228,42329.0001069046552803555825467193,4703.222234100517253372842505191036,47032.22234100517253372842505191036,42329.0001069046552803555825467193,3627657.677245112563569858790467426,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,24701.65205588460913668278348523773,12350.82602794227586651020615336706
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648252549,14458493,1142793505.298115331634947749223544,41812.46781287748431624531800761176,4645.829756986387146249479778623532,46458.29756986387146249479778623532,41812.46781287748431624531800761176,14011879.59822563528429175154527512,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,24443.41076680984329574500666594324,12221.70538340489324610213421883256
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648337758,14464808,1126480656.980973680455269302488977,41796.90728338705770441167786764909,4644.100809265228633823519763072119,46441.00809265228633823519763072119,41796.90728338705770441167786764909,5042635.930047929230193972619787221,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,24411.27964306048293364053854226585,12205.63982153021310238432975591294
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648424298,14471216,1129705756.118284418801208884817564,43225.84106852771378329223570195423,4802.871229836412642588026189106028,48028.71229836412642588026189106028,43225.84106852771378329223570195423,3661644.31122128429263992489224641,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,24939.82569720798172948283084906553,12469.9128486039618861668107856228
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648509781,14477613,1128646121.84116355345729632099104,43342.45559807113049675848660646924,4815.828399785681166306498511829915,48158.28399785681166306498511829915,43342.45559807113049675848660646924,11481999.87903459959425230489202322,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,25476.08168199651011697014407393252,12738.04084099822545681332746422841
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648597403,14484153,1227222027.14953841019971807956936,48210.34440958883331838768557862696,5356.704934398759257598631730958547,53567.04934398759257598631730958547,48210.34440958883331838768557862696,108973246.609285722514412605138449,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,31778.7854841596289436068249299952,15889.39274207977754676964606496942
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648684209,14490566,1300641689.256983391442756001942253,57664.07357168857387525521661487812,6407.119285743174875028357401653128,64071.19285743174875028357401653128,57664.07357168857387525521661487812,66409687.71265321269985148952746903,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,33918.78994900357197862185194024675,16959.39497450174657772092651337904
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648767189,14496735,1338930909.41682321437065359474426,58384.19158674564821833801315788285,6487.132398527294246482001461986983,64871.32398527294246482001461986983,58384.19158674564821833801315788285,32458027.59855735389822211526979795,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,30761.45140415026879574821448482916,15380.72570207509865492123801133993
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648857574,14503464,1347393659.22367680539273968243995,65672.75707530905468986726713717653,7296.973008367672743318585237464055,72969.73008367672743318585237464055,65672.75707530905468986726713717653,2981040.824934115547346442115884123,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,36511.13990176193941919576640384742,18255.56995088092728585345173764153
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1648941907,14509664,1338027206.537256025755476026020697,61614.69488198994452532086004303613,6846.077209109993836146762227004014,68460.77209109993836146762227004014,61614.69488198994452532086004303613,2405925.10215899547290093997759378,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,35826.30584324814356316250997824451,17913.15292162403015357273192220274
aave-v2,mainnet,0x6b175474e89094c44da98b954eedeac495271d0f,Aave interest bearing DAI,DAI,1649029657,14516189,1338669971.998523464623131844301436,64668.75381041449107065187386199965,7185.417090046054563405763762444405,71854.17090046054563405763762444405,64668.75381041449107065187386199965,5517959.397257100620055269069637995,1,0x4da27a545c0c5b758a6ba100e3a049001de870f5,0x4da27a545c0c5b758a6ba100e3a049001de870f5,36564.23241103625181659505182722388,18282.11620551808342286279798806037
